feature_id,osm_id,osm_name,osm_ref,osm_fclass,entity_key,total_length_km,status,risk_level,current_high_cell_count,current_severe_cell_count,current_exposed_cell_count,current_exposed_length_km,24h_high_cell_count,24h_severe_cell_count,24h_exposed_cell_count,24h_exposed_length_km,48h_high_cell_count,48h_severe_cell_count,48h_exposed_cell_count,48h_exposed_length_km,72h_high_cell_count,72h_severe_cell_count,72h_exposed_cell_count,72h_exposed_length_km
OSM-ROAD-1214484556,1214484556,,,tertiary,osm:1214484556:7992,0.466,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990959,117990959,,,unclassified,osm:117990959:7993,1.407,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990973,117990973,,,unclassified,osm:117990973:7994,2.62,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484557,1214484557,,,tertiary,osm:1214484557:7995,0.021,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215115655,1215115655,,,unclassified,osm:1215115655:7996,0.277,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214604345,1214604345,,,unclassified,osm:1214604345:7997,0.163,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215115698,1215115698,,,unclassified,osm:1215115698:7998,0.975,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215115666,1215115666,,,unclassified,osm:1215115666:7999,1.745,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-245668378,245668378,,,unclassified,osm:245668378:8000,8.474,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214417656,1214417656,,,path,osm:1214417656:8001,0.059,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214417672,1214417672,,,path,osm:1214417672:8002,0.044,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990889,117990889,,,residential,osm:117990889:8003,0.281,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1224971929,1224971929,,,service,osm:1224971929:8004,0.132,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214466618,1214466618,,,path,osm:1214466618:8005,0.096,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484443,1214484443,,,unclassified,osm:1214484443:8006,0.216,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484444,1214484444,,,unclassified,osm:1214484444:8007,0.116,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484442,1214484442,,,unclassified,osm:1214484442:8008,0.864,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990890,117990890,,,residential,osm:117990890:8009,0.505,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-680517757,680517757,,,unclassified,osm:680517757:8010,2.628,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990866,117990866,,,residential,osm:117990866:8011,0.15,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990886,117990886,,,residential,osm:117990886:8012,0.212,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990910,117990910,,,residential,osm:117990910:8013,0.24,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990924,117990924,,NH310A,tertiary,ref:nh310a,7.407,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990909,117990909,,,residential,osm:117990909:8015,0.226,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1224971930,1224971930,,,unclassified,osm:1224971930:8016,0.042,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484538,1214484538,,,unclassified,osm:1214484538:8017,0.016,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484537,1214484537,,,unclassified,osm:1214484537:8018,0.022,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484536,1214484536,,,unclassified,osm:1214484536:8019,0.035,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484540,1214484540,,,unclassified,osm:1214484540:8020,0.08,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484445,1214484445,,,unclassified,osm:1214484445:8021,0.145,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990957,117990957,,,unclassified,osm:117990957:8022,0.077,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1224971931,1224971931,,,service,osm:1224971931:8023,0.036,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214484446,1214484446,,,unclassified,osm:1214484446:8024,0.465,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990966,117990966,,,residential,osm:117990966:8025,0.234,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1224944445,1224944445,,,residential,osm:1224944445:8026,0.305,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990962,117990962,,,residential,osm:117990962:8027,0.076,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990951,117990951,,,track_grade2,osm:117990951:8028,0.623,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990881,117990881,,,tertiary,osm:117990881:8029,0.309,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990906,117990906,,,tertiary,osm:117990906:8030,0.043,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215115665,1215115665,,,unclassified,osm:1215115665:8031,1.017,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215115668,1215115668,,,unclassified,osm:1215115668:8032,0.315,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215115669,1215115669,,,unclassified,osm:1215115669:8033,0.129,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215115667,1215115667,,,unclassified,osm:1215115667:8034,1.595,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-680517764,680517764,,,service,osm:680517764:8035,0.372,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990882,117990882,,,residential,osm:117990882:8036,0.181,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987889,598987889,,,unclassified,osm:598987889:8037,0.01,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987888,598987888,,,unclassified,osm:598987888:8038,0.022,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215118089,1215118089,,,unclassified,osm:1215118089:8039,0.101,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987884,598987884,,,tertiary,osm:598987884:8040,0.314,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1224927836,1224927836,,,unclassified,osm:1224927836:8041,0.045,HIGH RISK,HIGH,1,0,1,0.045,1,0,1,0.045,1,0,1,0.045,1,0,1,0.045
OSM-ROAD-1224927835,1224927835,,,unclassified,osm:1224927835:8042,0.53,HIGH RISK,HIGH,1,0,1,0.53,1,0,1,0.53,1,0,1,0.53,1,0,1,0.53
OSM-ROAD-1224920841,1224920841,,NH310A,tertiary,ref:nh310a,3.871,HIGH RISK,HIGH,2,0,2,2.8,2,0,2,2.8,2,0,2,2.8,2,0,2,2.8
OSM-ROAD-117990905,117990905,,NH310A,tertiary,ref:nh310a,0.053,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990926,117990926,,NH310A,tertiary,ref:nh310a,5.798,HIGH RISK,HIGH,1,0,1,0.97,1,0,1,0.97,1,0,1,0.97,1,0,1,0.97
OSM-ROAD-1153389700,1153389700,,,path,osm:1153389700:8046,0.078,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1153389701,1153389701,,,path,osm:1153389701:8047,0.112,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1153389706,1153389706,,,track,osm:1153389706:8048,0.661,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990902,117990902,,NH310A,tertiary,ref:nh310a,0.028,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990878,117990878,,NH310A,tertiary,ref:nh310a,3.393,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990879,117990879,,,tertiary,osm:117990879:8051,3.781,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214528975,1214528975,,,track,osm:1214528975:8052,0.073,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215122593,1215122593,,,path,osm:1215122593:8053,0.512,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987887,598987887,,,unclassified,osm:598987887:8054,0.214,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-680517763,680517763,,,service,osm:680517763:8055,0.079,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987899,598987899,,,tertiary,osm:598987899:8056,0.313,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990918,117990918,,,unclassified,osm:117990918:8057,0.647,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987898,598987898,,,tertiary,osm:598987898:8058,0.013,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987897,598987897,,,tertiary,osm:598987897:8059,0.075,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987896,598987896,,,tertiary,osm:598987896:8060,0.01,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987883,598987883,,,tertiary,osm:598987883:8061,0.023,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987882,598987882,,,tertiary,osm:598987882:8062,0.302,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987881,598987881,,,tertiary,osm:598987881:8063,0.02,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987880,598987880,,,tertiary,osm:598987880:8064,0.029,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987879,598987879,,,tertiary,osm:598987879:8065,0.017,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987891,598987891,,,tertiary,osm:598987891:8066,1.078,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987876,598987876,,,tertiary,osm:598987876:8067,0.016,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987877,598987877,,,tertiary,osm:598987877:8068,0.13,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987878,598987878,,,tertiary,osm:598987878:8069,0.013,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987875,598987875,,,tertiary,osm:598987875:8070,0.862,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987874,598987874,,,tertiary,osm:598987874:8071,0.018,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987873,598987873,,,tertiary,osm:598987873:8072,0.155,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987872,598987872,,,tertiary,osm:598987872:8073,0.014,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987871,598987871,,,tertiary,osm:598987871:8074,0.548,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987870,598987870,,,tertiary,osm:598987870:8075,0.015,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987867,598987867,,,tertiary,osm:598987867:8076,0.787,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987869,598987869,,,tertiary,osm:598987869:8077,0.446,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987868,598987868,,,tertiary,osm:598987868:8078,0.014,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987866,598987866,,,tertiary,osm:598987866:8079,0.014,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987865,598987865,,,tertiary,osm:598987865:8080,1.372,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987895,598987895,,,tertiary,osm:598987895:8081,0.019,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987894,598987894,,,tertiary,osm:598987894:8082,0.013,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987893,598987893,,,tertiary,osm:598987893:8083,0.06,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987890,598987890,,,unclassified,osm:598987890:8084,0.193,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-674195734,674195734,,,tertiary,osm:674195734:8085,0.025,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598987892,598987892,,,tertiary,osm:598987892:8086,0.019,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215122592,1215122592,,,path,osm:1215122592:8087,0.366,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1153389694,1153389694,,,track,osm:1153389694:8088,0.691,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1153389695,1153389695,,,path,osm:1153389695:8089,0.591,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1260709477,1260709477,,,footway,osm:1260709477:8090,0.056,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1215116724,1215116724,,,path,osm:1215116724:8091,0.077,HIGH RISK,HIGH,1,0,1,0.077,1,0,1,0.077,1,0,1,0.077,1,0,1,0.077
OSM-ROAD-117990952,117990952,,,residential,osm:117990952:8092,1.711,HIGH RISK,HIGH,3,0,3,1.711,3,0,3,1.711,3,0,3,1.711,3,0,3,1.711
OSM-ROAD-1153382033,1153382033,,,path,osm:1153382033:8093,0.439,HIGH RISK,HIGH,1,0,1,0.439,1,0,1,0.439,1,0,1,0.439,1,0,1,0.439
OSM-ROAD-117990884,117990884,North Sikkim Highway,NH310AG,tertiary,ref-name:nh310ag|north sikkim highway,2.426,HIGH RISK,HIGH,2,0,2,1.909,2,0,2,1.909,2,0,2,1.909,2,0,2,1.909
OSM-ROAD-1215116720,1215116720,,,unclassified,osm:1215116720:8095,0.125,HIGH RISK,HIGH,2,0,2,0.125,2,0,2,0.125,2,0,2,0.125,2,0,2,0.125
OSM-ROAD-1215116718,1215116718,,,unclassified,osm:1215116718:8096,0.109,HIGH RISK,HIGH,1,0,1,0.109,1,0,1,0.109,1,0,1,0.109,1,0,1,0.109
OSM-ROAD-1215116719,1215116719,,,unclassified,osm:1215116719:8097,0.087,HIGH RISK,HIGH,1,0,1,0.044,1,0,1,0.044,1,0,1,0.044,1,0,1,0.044
OSM-ROAD-1224972508,1224972508,,,residential,osm:1224972508:8098,0.051,HIGH RISK,HIGH,1,0,1,0.003,1,0,1,0.003,1,0,1,0.003,1,0,1,0.003
OSM-ROAD-1214531620,1214531620,,,unclassified,osm:1214531620:8099,0.238,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983153,598983153,North Sikkim Highway,,tertiary,name:north sikkim highway,0.015,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1224972448,1224972448,North Sikkim Highway,NH310AG,tertiary,ref-name:nh310ag|north sikkim highway,0.537,HIGH RISK,HIGH,2,0,2,0.216,2,0,2,0.216,2,0,2,0.216,2,0,2,0.216
OSM-ROAD-1224972445,1224972445,North Sikkim Highway,NH310AG,tertiary,ref-name:nh310ag|north sikkim highway,0.015,HIGH RISK,HIGH,1,0,1,0.015,1,0,1,0.015,1,0,1,0.015,1,0,1,0.015
OSM-ROAD-1224972447,1224972447,North Sikkim Highway,NH310AG,tertiary,ref-name:nh310ag|north sikkim highway,0.011,HIGH RISK,HIGH,1,0,1,0.011,1,0,1,0.011,1,0,1,0.011,1,0,1,0.011
OSM-ROAD-1224972449,1224972449,North Sikkim Highway,NH310AG,tertiary,ref-name:nh310ag|north sikkim highway,0.014,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598514355,598514355,,,path,osm:598514355:8105,0.014,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1219736559,1219736559,,,unclassified,osm:1219736559:8106,0.364,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1219736558,1219736558,,,unclassified,osm:1219736558:8107,0.226,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1219736557,1219736557,,,unclassified,osm:1219736557:8108,0.226,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-920233011,920233011,,,unclassified,osm:920233011:8109,3.308,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1222298931,1222298931,,,unclassified,osm:1222298931:8110,0.221,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990895,117990895,,NH310A,tertiary,ref:nh310a,0.04,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990872,117990872,,NH310A,tertiary,ref:nh310a,0.171,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990899,117990899,,NH310A,tertiary,ref:nh310a,0.02,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990960,117990960,,NH310A,tertiary,ref:nh310a,1.202,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990900,117990900,,NH310A,tertiary,ref:nh310a,0.033,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990964,117990964,,,unclassified,osm:117990964:8116,0.183,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990953,117990953,,NH310A,tertiary,ref:nh310a,14.171,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1214827981,1214827981,,,unclassified,osm:1214827981:8118,0.286,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-117990897,117990897,,NH310A,tertiary,ref:nh310a,0.017,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1223639813,1223639813,,,unclassified,osm:1223639813:8120,0.076,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1222298932,1222298932,,,unclassified,osm:1222298932:8121,0.616,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983154,598983154,North Sikkim Highway,,tertiary,name:north sikkim highway,1.077,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983165,598983165,North Sikkim Highway,,tertiary,name:north sikkim highway,0.01,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983166,598983166,North Sikkim Highway,,tertiary,name:north sikkim highway,0.676,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983172,598983172,North Sikkim Highway,,tertiary,name:north sikkim highway,0.69,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983171,598983171,North Sikkim Highway,,tertiary,name:north sikkim highway,0.015,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983170,598983170,North Sikkim Highway,,tertiary,name:north sikkim highway,0.483,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983162,598983162,North Sikkim Highway,,tertiary,name:north sikkim highway,0.987,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983161,598983161,North Sikkim Highway,,tertiary,name:north sikkim highway,0.022,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983167,598983167,North Sikkim Highway,,tertiary,name:north sikkim highway,0.016,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1222812952,1222812952,,,unclassified,osm:1222812952:8131,0.333,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1222812950,1222812950,,,unclassified,osm:1222812950:8132,1.633,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-949084145,949084145,,,track,osm:949084145:8133,2.02,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-1222812951,1222812951,,,unclassified,osm:1222812951:8134,0.706,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983175,598983175,North Sikkim Highway,,tertiary,name:north sikkim highway,0.012,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983174,598983174,North Sikkim Highway,,tertiary,name:north sikkim highway,1.068,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983173,598983173,North Sikkim Highway,,tertiary,name:north sikkim highway,0.021,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-546126000,546126000,,,track,osm:546126000:8138,0.128,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-546125995,546125995,,,steps,osm:546125995:8139,0.008,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-546126001,546126001,,,track,osm:546126001:8140,0.04,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-546125999,546125999,,,track,osm:546125999:8141,0.03,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-546125998,546125998,,,track,osm:546125998:8142,0.276,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
OSM-ROAD-598983177,598983177,North Sikkim Highway,,tertiary,name:north sikkim highway,2.309,NORMAL,LOW,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
